Id,Name,Price,StockAvailable
1066,Product_1066,515.63,451
1067,Product_1067,554.95,531
1068,Product_1068,180.03,580
1069,Product_1069,401.35,181
1070,Product_1070,403.46,958
1071,Product_1071,72.22,150
1072,Product_1072,704.69,239
1073,Product_1073,829.98,609
1074,Product_1074,971.81,764
1075,Product_1075,95.93,365
1076,Product_1076,981.64,758
1077,Product_1077,255.39,255
1078,Product_1078,513.74,44
1079,Product_1079,806.46,644
1080,Product_1080,303.67,157
1081,Product_1081,548.49,691
1082,Product_1082,987.34,580
1083,Product_1083,187.45,564
1084,Product_1084,815.41,807
1085,Product_1085,424.6,845
1086,Product_1086,407.89,910
1087,Product_1087,15.53,992
1088,Product_1088,278.41,683
1089,Product_1089,478.83,981
1090,Product_1090,403.18,154
1091,Product_1091,306.87,228
1092,Product_1092,147.1,170
1093,Product_1093,702.1,613
1094,Product_1094,264.3,575
1095,Product_1095,684.25,77
1096,Product_1096,417.9,316
1097,Product_1097,551.82,621
1098,Product_1098,601.08,475
1099,Product_1099,604.37,500
1100,Product_1100,918.96,6
1101,Product_1101,461,301
1102,Product_1102,267.1,462
1103,Product_1103,875.06,636
1104,Product_1104,67.81,283
1105,Product_1105,130.11,189
1106,Product_1106,252.23,4
1107,Product_1107,525.24,151
1108,Product_1108,646.68,440
1109,Product_1109,647.2,29
1110,Product_1110,316.57,313
1111,Product_1111,560.73,872
1112,Product_1112,229.73,391
1113,Product_1113,688.52,899
1114,Product_1114,33.78,761
1115,Product_1115,475.45,859
1116,Product_1116,853.57,312
1117,Product_1117,934.36,985
1118,Product_1118,754.68,790
1119,Product_1119,776.71,554
1120,Product_1120,833.27,604
1121,Product_1121,337.15,964
1122,Product_1122,272.82,359
1123,Product_1123,798.35,944
1124,Product_1124,41.77,329
1125,Product_1125,238.55,491
1126,Product_1126,610.57,491
1127,Product_1127,861.59,476
1128,Product_1128,401.31,782
1129,Product_1129,36.73,223
1130,Product_1130,366.45,960
1131,Product_1131,48.96,797
1132,Product_1132,259.75,797
1133,Product_1133,881.92,902
1134,Product_1134,777.72,179
1135,Product_1135,103.99,408
1136,Product_1136,755.51,290
1137,Product_1137,502.89,220
1138,Product_1138,474.56,702
1139,Product_1139,349.73,881
1140,Product_1140,479.58,488
1141,Product_1141,361.7,630
1142,Product_1142,720.06,570
1143,Product_1143,585.34,38
1144,Product_1144,622.67,72
1145,Product_1145,74.28,306
1146,Product_1146,522.69,583
1147,Product_1147,360.18,98
1148,Product_1148,694.86,538
1149,Product_1149,948.18,928
1150,Product_1150,503.39,906
1151,Product_1151,443.52,109
1152,Product_1152,407.56,461
1153,Product_1153,814.18,314
1154,Product_1154,873.14,837
1155,Product_1155,680.79,857
1156,Product_1156,920.57,734
1157,Product_1157,634.39,564
1158,Product_1158,562.93,308
1159,Product_1159,867.17,656
1160,Product_1160,154.4,115
1161,Product_1161,175.58,630
1162,Product_1162,399.98,541
1163,Product_1163,278.98,278
1164,Product_1164,765.93,401
1165,Product_1165,541.55,546
1166,Product_1166,918.69,599
1167,Product_1167,397.07,212
1168,Product_1168,974.92,220
1169,Product_1169,689.04,751
1170,Product_1170,13.97,1
1171,Product_1171,842.53,524
1172,Product_1172,419,193
1173,Product_1173,965.49,417
1174,Product_1174,174.34,86
1175,Product_1175,169.11,331
1176,Product_1176,645.03,285
1177,Product_1177,969.73,467
1178,Product_1178,379.88,147
1179,Product_1179,988.62,782
1180,Product_1180,12.14,933
1181,Product_1181,789.77,570
1182,Product_1182,502.77,367
1183,Product_1183,825.98,371
1184,Product_1184,379.67,94
1185,Product_1185,342.12,328
1186,Product_1186,585.16,292
1187,Product_1187,582.26,367
1188,Product_1188,317.4,570
1189,Product_1189,997.57,804
1190,Product_1190,743.24,424
1191,Product_1191,143.12,802
1192,Product_1192,817.98,759
1193,Product_1193,956.1,796
1194,Product_1194,670.45,543
1195,Product_1195,452.52,493
1196,Product_1196,279.33,858
1197,Product_1197,855.49,246
1198,Product_1198,480.68,27
1199,Product_1199,670.4,242
1200,Product_1200,99.71,632
1201,Product_1201,189.36,767
1202,Product_1202,874.22,371
1203,Product_1203,954.26,978
1204,Product_1204,954.4,675
1205,Product_1205,177.88,805
1206,Product_1206,214.4,802
1207,Product_1207,744.17,942
1208,Product_1208,923.15,784
1209,Product_1209,752.96,410
1210,Product_1210,298.61,812
1211,Product_1211,773.6,884
1212,Product_1212,815.01,745
1213,Product_1213,572.44,774
1214,Product_1214,159.67,180
1215,Product_1215,566.24,968
1216,Product_1216,368.62,875
1217,Product_1217,848.57,708
1218,Product_1218,122.87,764
1219,Product_1219,488.76,75
1220,Product_1220,932.74,903
1221,Product_1221,69.03,834
1222,Product_1222,305.36,103
1223,Product_1223,239.27,11
1224,Product_1224,602.61,166
1225,Product_1225,76.74,444
1226,Product_1226,13.39,202
1227,Product_1227,823.92,177
1228,Product_1228,903.7,182
1229,Product_1229,373.59,859
1230,Product_1230,683.46,438
1231,Product_1231,344.16,135
1232,Product_1232,718.51,580
1233,Product_1233,420.09,425
1234,Product_1234,520.44,903
1235,Product_1235,241.39,609
1236,Product_1236,517.19,292
1237,Product_1237,762.07,92
1238,Product_1238,553.1,736
1239,Product_1239,275.15,526
1240,Product_1240,180.81,767
1241,Product_1241,942.64,494
1242,Product_1242,395.18,542
1243,Product_1243,136.72,300
1244,Product_1244,205.36,102
1245,Product_1245,65.75,717
1246,Product_1246,332.67,710
1247,Product_1247,573.27,901
1248,Product_1248,799.32,107
1249,Product_1249,751.02,854
1250,Product_1250,981.83,215
1251,Product_1251,451.25,936
1252,Product_1252,859.27,93
1253,Product_1253,193.77,273
1254,Product_1254,916.18,441
1255,Product_1255,539.33,946
1256,Product_1256,698.62,190
1257,Product_1257,441.44,30
1258,Product_1258,158.39,148
1259,Product_1259,300.19,671
1260,Product_1260,523.21,269
1261,Product_1261,362.38,77
1262,Product_1262,900.72,979
1263,Product_1263,874.35,474
1264,Product_1264,481.03,870
1265,Product_1265,397.22,739
1266,Product_1266,971.1,835
1267,Product_1267,128.01,333
1268,Product_1268,670.28,698
1269,Product_1269,441.24,996
1270,Product_1270,686.5,278
1271,Product_1271,841.6,343
1272,Product_1272,946.43,351
1273,Product_1273,89.2,602
1274,Product_1274,313.26,240
1275,Product_1275,910.28,231
1276,Product_1276,442.89,577
1277,Product_1277,96.26,426
1278,Product_1278,799.36,877
1279,Product_1279,434.6,294
1280,Product_1280,433.77,664
1281,Product_1281,666.38,50
1282,Product_1282,864.21,144
1283,Product_1283,271.19,215
1284,Product_1284,278.44,910
1285,Product_1285,973.28,511
1286,Product_1286,458.44,250
1287,Product_1287,627.16,695
1288,Product_1288,90.51,476
1289,Product_1289,62.44,244
1290,Product_1290,356.8,411
1291,Product_1291,331.36,391
1292,Product_1292,375.6,938
1293,Product_1293,858.85,907
1294,Product_1294,273.5,184
1295,Product_1295,851.57,580
1296,Product_1296,42.08,37
1297,Product_1297,728.03,859
1298,Product_1298,861.92,934
1299,Product_1299,473.25,587
1300,Product_1300,124.5,657
1301,Product_1301,458.18,950
1302,Product_1302,178.08,640
1303,Product_1303,802.65,948
1304,Product_1304,480.66,758
1305,Product_1305,892.63,432
1306,Product_1306,260.06,563
1307,Product_1307,502.92,868
1308,Product_1308,557.32,66
1309,Product_1309,807.67,9
1310,Product_1310,324.12,746
1311,Product_1311,640.42,20
1312,Product_1312,395.55,878
1313,Product_1313,562.84,510
1314,Product_1314,134.79,888
1315,Product_1315,43.78,416
1316,Product_1316,128.67,810
1317,Product_1317,897.41,639
1318,Product_1318,582.32,794
1319,Product_1319,677.34,638
1320,Product_1320,745.69,21
1321,Product_1321,193.91,290
1322,Product_1322,837.13,608
1323,Product_1323,764.05,848
1324,Product_1324,528.96,881
1325,Product_1325,792.61,202
1326,Product_1326,287.08,834
1327,Product_1327,273.6,112
1328,Product_1328,57.32,16
1329,Product_1329,139.16,642
1330,Product_1330,281.32,180
1331,Product_1331,74.74,407
1332,Product_1332,60.12,390
1333,Product_1333,552.62,460
1334,Product_1334,146.02,668
1335,Product_1335,752.18,75
1336,Product_1336,175.5,548
1337,Product_1337,806.63,822
1338,Product_1338,341.06,641
1339,Product_1339,167.7,605
1340,Product_1340,118.51,452
1341,Product_1341,494.08,178
1342,Product_1342,465.17,87
1343,Product_1343,656.5,823
1344,Product_1344,946.42,959
1345,Product_1345,511.76,763
1346,Product_1346,932.78,379
1347,Product_1347,188.28,430
1348,Product_1348,507.07,206
1349,Product_1349,802.51,425
1350,Product_1350,144.02,906
1351,Product_1351,65.18,309
1352,Product_1352,637.47,302
1353,Product_1353,478.73,880
1354,Product_1354,678.22,771
1355,Product_1355,958.76,689
1356,Product_1356,107.02,247
1357,Product_1357,845.45,889
1358,Product_1358,771.19,304
1359,Product_1359,605.08,678
1360,Product_1360,851.94,65
1361,Product_1361,416.53,737
1362,Product_1362,965.3,773
1363,Product_1363,695.48,192
1364,Product_1364,458.22,169
1365,Product_1365,91.73,685
1366,Product_1366,249.99,2
1367,Product_1367,539.17,661
1368,Product_1368,637.99,161
1369,Product_1369,288.63,50
1370,Product_1370,88.21,780
1371,Product_1371,992.65,626
1372,Product_1372,759.14,452
1373,Product_1373,379.99,573
1374,Product_1374,219.65,741
1375,Product_1375,24.08,830
1376,Product_1376,343.04,779
1377,Product_1377,852.85,745
1378,Product_1378,861.77,73
1379,Product_1379,83.86,183
1380,Product_1380,96.06,525
1381,Product_1381,921.75,320
1382,Product_1382,682.27,333
1383,Product_1383,129.16,812
1384,Product_1384,396.53,516
1385,Product_1385,943.38,612
1386,Product_1386,322.38,534
1387,Product_1387,788.3,91
1388,Product_1388,575.28,666
1389,Product_1389,578.11,852
1390,Product_1390,783.18,95
1391,Product_1391,292.93,692
1392,Product_1392,518.29,371
1393,Product_1393,805.6,724
1394,Product_1394,55.4,55
1395,Product_1395,424.72,560
1396,Product_1396,913.36,853
1397,Product_1397,369.11,152
1398,Product_1398,819.86,818
1399,Product_1399,970.42,370
1400,Product_1400,137.41,686
1401,Product_1401,444.38,97
1402,Product_1402,415.35,521
1403,Product_1403,867.14,743
1404,Product_1404,471.94,551
1405,Product_1405,460.36,342
1406,Product_1406,62.78,29
1407,Product_1407,619.74,815
1408,Product_1408,89.61,884
1409,Product_1409,273.42,567
1410,Product_1410,928.81,54
1411,Product_1411,596.15,295
1412,Product_1412,621.08,478
1413,Product_1413,554.22,906
1414,Product_1414,688.48,612
1415,Product_1415,45.08,824
1416,Product_1416,316.81,339
1417,Product_1417,40.1,416
1418,Product_1418,910.1,667
1419,Product_1419,275.37,660
1420,Product_1420,123.08,938
1421,Product_1421,730.25,58
1422,Product_1422,183.01,933
1423,Product_1423,945.85,758
1424,Product_1424,158.22,626
1425,Product_1425,579.78,704
1426,Product_1426,506.25,189
1427,Product_1427,992.16,937
1428,Product_1428,504.18,829
1429,Product_1429,814.39,631
1430,Product_1430,156.88,656
1431,Product_1431,303.52,840
1432,Product_1432,678.15,200
1433,Product_1433,347.48,821
1434,Product_1434,196.08,881
1435,Product_1435,605.86,710
1436,Product_1436,421.11,345
1437,Product_1437,971.33,734
1438,Product_1438,683.72,266
1439,Product_1439,544.26,67
1440,Product_1440,938.22,644
1441,Product_1441,355.57,252
1442,Product_1442,864.85,215
1443,Product_1443,906.99,481
1444,Product_1444,665.64,166
1445,Product_1445,15.48,679
1446,Product_1446,657.55,880
1447,Product_1447,598.22,51
1448,Product_1448,196.45,104
1449,Product_1449,667.74,611
1450,Product_1450,953.21,252
1451,Product_1451,153.66,476
1452,Product_1452,424.39,503
1453,Product_1453,467.26,844
1454,Product_1454,163.22,862
1455,Product_1455,462.02,750
1456,Product_1456,103.52,439
1457,Product_1457,926.05,434
1458,Product_1458,816.84,266
1459,Product_1459,436.59,30
1460,Product_1460,379.19,551
1461,Product_1461,769.23,525
1462,Product_1462,768.17,641
1463,Product_1463,596.17,119
1464,Product_1464,271.84,597
1465,Product_1465,617.62,712
1466,Product_1466,986.58,542
1467,Product_1467,303.26,995
1468,Product_1468,348.76,421
1469,Product_1469,150.11,137
1470,Product_1470,784.64,754
1471,Product_1471,858.65,312
1472,Product_1472,910.47,565
1473,Product_1473,711.37,310
1474,Product_1474,801.62,893
1475,Product_1475,34.76,523
1476,Product_1476,984.41,914
1477,Product_1477,516.5,989
1478,Product_1478,757.8,827
1479,Product_1479,15.07,706
1480,Product_1480,344.22,991
1481,Product_1481,334.15,802
1482,Product_1482,261.54,63
1483,Product_1483,763.85,97
1484,Product_1484,140.26,564
1485,Product_1485,893.68,576
1486,Product_1486,701.37,544
1487,Product_1487,376.66,847
1488,Product_1488,130.74,980
1489,Product_1489,594.95,739
1490,Product_1490,560.82,141
1491,Product_1491,320.5,168
1492,Product_1492,22.97,342
1493,Product_1493,683.32,181
1494,Product_1494,526.41,190
1495,Product_1495,787.15,916
1496,Product_1496,793.07,984
1497,Product_1497,661.72,91
1498,Product_1498,534.9,459
1499,Product_1499,330.81,930
1500,Product_1500,373.73,288
1501,Product_1501,394.18,917
1502,Product_1502,856.8,777
1503,Product_1503,148.76,551
1504,Product_1504,43.85,661
1505,Product_1505,723.04,292
1506,Product_1506,54.27,291
1507,Product_1507,933.65,629
1508,Product_1508,296.77,193
1509,Product_1509,81.26,179
1510,Product_1510,972.39,7
1511,Product_1511,936.36,268
1512,Product_1512,68.22,777
1513,Product_1513,331.28,351
1514,Product_1514,679.67,685
1515,Product_1515,30.24,913
1516,Product_1516,546.18,971
1517,Product_1517,291.68,336
1518,Product_1518,868.01,172
1519,Product_1519,803.67,826
1520,Product_1520,766.89,519
1521,Product_1521,728.84,45
1522,Product_1522,882.79,942
1523,Product_1523,690.73,443
1524,Product_1524,74.89,725
1525,Product_1525,762.4,849
1526,Product_1526,734.23,36
1527,Product_1527,97.81,593
1528,Product_1528,486.09,572
1529,Product_1529,115.44,574
1530,Product_1530,459.05,804
1531,Product_1531,76.29,246
1532,Product_1532,156.58,362
1533,Product_1533,47.74,394
1534,Product_1534,299.57,831
1535,Product_1535,891.34,738
1536,Product_1536,963.02,38
1537,Product_1537,84.98,281
1538,Product_1538,901.76,771
1539,Product_1539,511.77,249
1540,Product_1540,299.16,865
1541,Product_1541,180.75,179
1542,Product_1542,347.37,816
1543,Product_1543,232.48,24
1544,Product_1544,36.01,612
1545,Product_1545,633.78,244
1546,Product_1546,848.03,771
1547,Product_1547,61.65,942
1548,Product_1548,880.08,943
1549,Product_1549,626.62,259
1550,Product_1550,595.94,74
1551,Product_1551,878.35,998
1552,Product_1552,407.91,111
1553,Product_1553,286.9,809
1554,Product_1554,421.29,867
1555,Product_1555,743.55,662
1556,Product_1556,408.07,579
1557,Product_1557,895.65,856
1558,Product_1558,945.48,101
1559,Product_1559,526.91,722
1560,Product_1560,844.76,153
1561,Product_1561,268.6,863
1562,Product_1562,134.8,92
1563,Product_1563,719.8,924
1564,Product_1564,125.94,532
1565,Product_1565,903.61,264
1566,Product_1566,184.61,787
1567,Product_1567,920.44,722
1568,Product_1568,614.46,291
1569,Product_1569,748.28,999
1570,Product_1570,699.02,330
1571,Product_1571,900.91,313
1572,Product_1572,857.49,589
1573,Product_1573,698.1,416
1574,Product_1574,461.33,600
1575,Product_1575,963.58,268
1576,Product_1576,260.59,933
1577,Product_1577,353.44,644
1578,Product_1578,693.8,982
1579,Product_1579,855.61,265
1580,Product_1580,918.17,123
1581,Product_1581,83.43,675
1582,Product_1582,977.01,277
1583,Product_1583,393.73,706
1584,Product_1584,280.03,938
1585,Product_1585,909.61,515
1586,Product_1586,511.35,38
1587,Product_1587,748.25,714
1588,Product_1588,801.13,140
1589,Product_1589,27.13,195
1590,Product_1590,521.79,282
1591,Product_1591,238.39,252
1592,Product_1592,418.91,53
1593,Product_1593,257.09,795
1594,Product_1594,646.99,960
1595,Product_1595,539.24,947
1596,Product_1596,416.2,203
1597,Product_1597,33.43,364
1598,Product_1598,307.75,498
1599,Product_1599,630.02,818
1600,Product_1600,709.96,620
1601,Product_1601,216.75,300
1602,Product_1602,984.23,867
1603,Product_1603,540.33,151
1604,Product_1604,352.32,636
1605,Product_1605,580.98,937
1606,Product_1606,514,150
1607,Product_1607,412.52,923
1608,Product_1608,313.35,977
1609,Product_1609,641.47,918
1610,Product_1610,865.56,585
1611,Product_1611,616.52,156
1612,Product_1612,488.66,827
1613,Product_1613,716.86,715
1614,Product_1614,955.76,200
1615,Product_1615,270.93,274
1616,Product_1616,96.51,601
1617,Product_1617,558.46,792
1618,Product_1618,945.27,20
1619,Product_1619,923.31,284
1620,Product_1620,465.05,946
1621,Product_1621,261.07,258
1622,Product_1622,838.75,654
1623,Product_1623,474.37,776
1624,Product_1624,157.31,423
1625,Product_1625,636.64,926
1626,Product_1626,726.38,64
1627,Product_1627,629.18,29
1628,Product_1628,417.04,584
1629,Product_1629,766.31,977
1630,Product_1630,887.94,680
1631,Product_1631,943.68,246
1632,Product_1632,447.48,383
1633,Product_1633,258.82,423
1634,Product_1634,303.4,520
1635,Product_1635,531.27,993
1636,Product_1636,57.37,722
1637,Product_1637,591.1,952
1638,Product_1638,120.9,503
1639,Product_1639,435.86,673
1640,Product_1640,438.08,187
1641,Product_1641,614.5,389
1642,Product_1642,667.81,102
1643,Product_1643,388.69,359
1644,Product_1644,438.56,113
1645,Product_1645,629.52,905
1646,Product_1646,885.3,282
