Id,CustomerID,ProductQuantities,OrderDate
ORD0275,CUS3825,P0419:19;P0941:11,2024-03-17T07:17:49.807039+07:07
ORD0276,CUS2481,P0865:23;P0712:32,2024-06-09T14:39:28.263570+07:07
ORD0277,CUS2871,P0517:37;P0711:15;P0830:34;P0323:7,2024-03-09T06:03:25.382938+07:07
ORD0278,CUS1554,P0124:43;P0862:8,2024-09-28T11:24:07.301034+07:07
ORD0279,CUS0559,P0619:4;P0868:24,2024-09-12T02:52:27.926765+07:07
ORD0280,CUS4955,P0330:41;P0857:38,2024-01-24T18:43:26.989197+07:07
ORD0281,CUS1758,P0054:6;P0947:37;P0114:46;P0023:46,2024-02-20T22:48:24.637239+07:07
ORD0282,CUS0652,P0871:3;P0573:5;P0413:25,2024-09-15T20:54:20.084073+07:07
ORD0283,CUS4094,P0096:4,2024-07-09T08:37:43.839514+07:07
ORD0284,CUS1958,P0181:11,2024-09-17T08:04:16.007102+07:07
ORD0285,CUS4140,P0689:27;P0705:10;P0062:49,2024-05-04T19:12:01.939887+07:07
ORD0286,CUS4892,P0350:31;P0618:21;P0133:4;P0933:49,2024-06-08T21:10:25.188791+07:07
ORD0287,CUS0203,P0591:46;P0610:7,2024-04-23T08:56:21.902489+07:07
ORD0288,CUS4801,P0192:36;P0513:46;P0912:6,2024-07-22T13:53:37.633875+07:07
ORD0289,CUS0108,P0215:44;P0868:1;P0141:29;P0327:14;P0926:5,2024-12-09T05:16:40.586981+07:07
ORD0290,CUS2171,P0711:40;P0979:38;P0230:15,2024-02-28T17:00:26.526431+07:07
ORD0291,CUS0209,P0571:4;P0765:17,2024-03-18T17:32:01.042400+07:07
ORD0292,CUS1820,P0810:42,2024-06-14T21:38:26.756487+07:07
ORD0293,CUS2846,P0168:29,2024-11-28T07:11:35.496604+07:07
ORD0294,CUS4494,P0326:30;P0080:37,2024-03-30T15:53:56.071750+07:07
ORD0295,CUS1730,P0758:2,2024-07-23T16:00:40.421419+07:07
ORD0296,CUS1208,P0494:9;P0582:24;P0436:41,2024-06-29T17:15:09.015539+07:07
ORD0297,CUS0647,P0749:32;P0084:37;P0325:1;P0451:34;P0996:20,2024-03-08T19:53:32.988367+07:07
ORD0298,CUS3548,P0686:42;P0487:19,2024-05-27T04:56:21.345496+07:07
ORD0299,CUS0449,P0469:18;P0733:42;P0782:20;P0280:17,2024-08-29T05:58:49.758797+07:07
ORD0300,CUS4648,P0633:4,2024-12-15T18:47:43.975577+07:07
ORD0301,CUS3947,P0389:21,2024-04-08T20:42:27.133609+07:07
ORD0302,CUS3357,P0954:49;P0003:28;P0526:9,2024-06-17T09:06:28.072024+07:07
ORD0303,CUS0756,P0786:43;P0857:11,2024-11-24T14:18:11.074087+07:07
ORD0304,CUS1080,P0291:19;P0372:50;P0983:6,2024-10-04T22:57:37.453878+07:07
ORD0305,CUS0721,P0313:16;P0420:26;P0907:40;P0277:38;P0735:1,2024-03-19T07:04:11.117141+07:07
ORD0306,CUS4080,P0959:31;P0675:39,2024-11-24T04:47:47.678499+07:07
ORD0307,CUS3027,P0305:23;P0779:25;P0145:21;P0921:2;P0382:2,2024-09-21T17:50:02.355522+07:07
ORD0308,CUS0498,P0254:32;P0175:12,2024-05-02T02:43:24.403648+07:07
ORD0309,CUS2238,P0598:34;P0792:11,2024-04-11T13:22:05.040855+07:07
ORD0310,CUS4277,P0834:20;P0925:48;P0704:18;P0271:20;P0082:6,2024-06-24T17:18:11.034273+07:07
ORD0311,CUS0498,P0789:49;P0666:5,2024-11-24T13:54:19.646150+07:07
ORD0312,CUS4426,P0450:24;P0994:38;P0591:10,2024-05-25T13:35:56.157809+07:07
ORD0313,CUS2557,P0766:4;P0561:40;P0215:7;P0604:44,2024-04-19T20:24:17.121312+07:07
ORD0314,CUS1864,P0552:44;P0990:22;P0150:20,2024-11-30T05:19:47.606561+07:07
ORD0315,CUS1541,P0689:11;P0405:40;P0448:1;P0123:43;P0044:49,2024-05-05T07:26:41.154324+07:07
ORD0316,CUS3055,P0487:23;P0236:15,2024-11-25T06:41:28.328874+07:07
ORD0317,CUS0129,P0222:15;P0912:29;P0370:31,2024-08-27T01:52:43.361536+07:07
ORD0318,CUS0670,P0750:42;P0495:41;P0330:37;P0181:19,2024-12-21T00:55:05.625543+07:07
ORD0319,CUS4800,P0555:6,2024-01-31T01:17:54.164438+07:07
ORD0320,CUS4502,P0851:14;P0062:22;P0044:45;P0338:48;P0793:15,2024-12-17T08:51:17.176551+07:07
ORD0321,CUS1428,P0538:45;P0952:29;P0303:31;P0189:24;P0526:45,2024-02-25T04:52:45.497654+07:07
ORD0322,CUS3757,P0016:33;P0126:42;P0976:34;P0292:4;P0269:22,2024-08-31T22:42:21.921894+07:07
ORD0323,CUS3841,P0652:31,2024-01-18T08:20:13.909883+07:07
ORD0324,CUS3234,P0230:1,2024-02-02T14:48:22.260163+07:07
ORD0325,CUS0263,P0626:44;P0367:36,2024-04-08T08:51:57.239613+07:07
ORD0326,CUS1180,P0593:26;P0150:7;P0823:4;P0921:17;P0286:44,2024-11-27T13:45:10.069146+07:07
ORD0327,CUS1353,P0248:14;P0169:6;P0758:17,2024-09-21T06:58:02.543291+07:07
ORD0328,CUS3431,P0943:47;P0853:5;P0577:3,2024-05-24T06:50:48.384556+07:07
ORD0329,CUS0283,P0308:48;P0867:29;P0877:17,2024-05-29T08:25:15.290162+07:07
ORD0330,CUS1514,P0009:14,2024-12-02T09:38:57.046379+07:07
ORD0331,CUS0123,P0656:9;P0862:17;P0946:33;P0996:38;P0497:43,2024-02-19T12:36:50.974606+07:07
ORD0332,CUS1134,P0813:5,2024-10-05T18:25:23.154812+07:07
ORD0333,CUS0641,P0519:8,2024-07-22T23:48:31.099081+07:07
ORD0334,CUS3786,P0963:19,2024-05-15T16:28:17.020349+07:07
ORD0335,CUS0515,P0607:31;P0746:2,2024-03-15T02:54:28.097932+07:07
ORD0336,CUS2051,P0271:26;P0400:36;P0013:34;P0433:49,2024-08-21T05:26:00.977313+07:07
ORD0337,CUS3341,P0167:37,2024-04-28T10:57:16.681476+07:07
ORD0338,CUS1048,P0393:43;P0844:22;P0842:44,2024-01-23T16:43:30.498466+07:07
ORD0339,CUS0949,P0434:11,2024-12-11T12:57:49.209100+07:07
ORD0340,CUS3027,P0802:22;P0199:19;P0119:44;P0892:8,2024-12-30T02:25:40.262335+07:07
ORD0341,CUS0087,P0244:16;P0205:13,2024-05-04T22:43:04.050237+07:07
ORD0342,CUS0143,P0606:6,2024-10-17T03:37:56.185550+07:07
ORD0343,CUS2567,P0956:14;P0081:20;P0519:50;P0503:43,2024-12-28T22:46:34.695685+07:07
ORD0344,CUS0326,P0429:14,2024-04-03T13:42:39.965885+07:07
ORD0345,CUS2491,P0515:30,2024-05-22T23:12:29.376509+07:07
ORD0346,CUS3362,P0641:24;P0796:50;P0383:30,2024-12-16T02:35:40.767672+07:07
ORD0347,CUS2869,P0025:4;P0586:15;P0902:36,2024-02-13T01:25:38.176037+07:07
ORD0348,CUS3970,P0042:50;P0031:33;P0039:14;P0621:28,2024-04-07T07:08:34.887214+07:07
ORD0349,CUS1098,P0073:2;P0415:24;P0983:38;P0899:47;P0206:40,2024-05-12T03:36:05.817610+07:07
ORD0350,CUS2627,P0435:4;P0950:42,2024-07-22T00:30:19.121342+07:07
ORD0351,CUS1434,P0714:9;P0511:39;P0152:34,2024-01-15T01:38:17.939989+07:07
ORD0352,CUS0328,P0708:25;P0814:5;P0034:9,2024-04-30T18:50:10.340982+07:07
ORD0353,CUS3960,P0854:30;P0775:9;P0893:9;P0200:40,2024-10-24T16:28:41.573203+07:07
ORD0354,CUS4526,P0025:5,2024-10-10T16:25:39.449406+07:07
ORD0355,CUS2562,P0988:4;P0491:6;P0839:8,2024-10-01T05:56:02.349938+07:07
ORD0356,CUS2622,P0073:10;P0046:26;P0245:40;P0792:50;P0075:37,2024-05-26T15:39:57.418152+07:07
ORD0357,CUS2014,P0136:28;P0993:13;P0314:34;P0481:18,2024-07-23T06:27:13.031058+07:07
ORD0358,CUS0512,P0172:37,2024-05-02T06:42:24.156214+07:07
ORD0359,CUS2329,P0544:8;P0518:5;P0088:7,2024-01-05T13:30:33.946545+07:07
ORD0360,CUS2078,P0129:48;P0340:34;P0828:19;P0505:47,2024-05-03T04:15:06.794947+07:07
ORD0361,CUS2140,P0768:50;P0137:23;P0510:39,2024-02-13T08:57:54.903793+07:07
ORD0362,CUS2028,P0948:10;P0713:7;P0493:49;P0164:13,2024-07-21T03:32:42.503043+07:07
ORD0363,CUS3626,P0035:44;P0714:48;P0455:43;P0009:44,2024-06-13T23:13:45.215157+07:07
ORD0364,CUS4056,P0867:16,2024-02-07T17:53:25.156248+07:07
ORD0365,CUS4083,P0765:36;P0164:6,2024-11-26T22:28:46.893835+07:07
ORD0366,CUS3875,P0979:22;P0483:36;P0399:30,2024-09-08T18:33:40.396289+07:07
ORD0367,CUS3991,P0038:10;P0449:43;P0322:23;P0243:14;P0152:42,2024-04-15T06:04:42.098937+07:07
ORD0368,CUS2229,P0643:19;P0784:24;P0887:32;P0586:7,2024-02-04T12:35:25.960299+07:07
ORD0369,CUS3080,P0125:18;P0109:41,2024-10-20T16:29:57.704972+07:07
ORD0370,CUS4841,P0244:14;P0367:21,2024-04-27T01:10:19.912926+07:07
ORD0371,CUS4305,P0232:45,2024-02-05T12:49:46.809628+07:07
ORD0372,CUS2881,P0104:50;P0785:10;P0363:31;P0611:13;P0804:9,2024-07-29T03:48:24.036919+07:07
ORD0373,CUS4117,P0702:40,2024-07-24T16:47:43.068114+07:07
ORD0374,CUS4802,P0731:3;P0030:27;P0542:3,2024-01-11T10:40:58.291927+07:07
ORD0375,CUS1104,P0588:14;P0957:44;P0183:24;P0438:41,2024-07-31T18:06:14.855036+07:07
ORD0376,CUS3050,P0343:14;P0965:14,2024-04-05T06:06:15.022516+07:07
ORD0377,CUS4662,P0588:40;P0099:44;P0675:6;P0558:32,2024-09-20T08:39:58.378512+07:07
ORD0378,CUS0165,P0062:4;P0859:8;P0389:20,2024-02-26T14:19:35.440185+07:07
ORD0379,CUS3090,P0221:47;P0536:15;P0273:3;P0232:47;P0390:39,2024-10-17T18:09:12.568108+07:07
ORD0380,CUS2491,P0424:4,2024-01-06T05:21:04.473078+07:07
ORD0381,CUS3394,P0865:50,2024-04-14T09:49:46.582299+07:07
ORD0382,CUS3598,P0097:3,2024-04-18T05:09:31.621998+07:07
ORD0383,CUS4544,P0064:48;P0856:7;P0736:10;P0881:4;P0342:47,2024-06-06T03:18:53.131273+07:07
ORD0384,CUS2609,P0919:20;P0365:38;P0188:47;P0260:2,2024-03-13T19:55:58.338588+07:07
ORD0385,CUS4584,P0917:3;P0067:5,2024-06-28T05:20:04.045664+07:07
ORD0386,CUS3698,P0874:20;P0235:2,2024-11-11T01:51:09.093795+07:07
ORD0387,CUS2433,P0732:21;P0449:23,2024-02-02T00:49:20.409359+07:07
ORD0388,CUS4515,P0774:13;P0480:31;P0381:10,2024-09-05T15:21:37.226382+07:07
ORD0389,CUS3057,P0239:10;P0854:27;P0077:8;P0973:16,2024-07-29T01:20:33.574628+07:07
ORD0390,CUS2015,P0579:12;P0282:11,2024-11-17T06:18:20.457399+07:07
ORD0391,CUS0741,P0316:23;P0862:18,2024-07-08T22:33:43.301000+07:07
ORD0392,CUS1452,P0911:42;P0477:17;P0336:45;P0276:41;P0570:23,2024-12-08T12:09:02.090060+07:07
ORD0393,CUS3159,P0302:32;P0778:13;P0965:7;P0012:26;P0228:42,2024-06-01T01:17:05.254842+07:07
ORD0394,CUS1708,P0149:38,2024-06-07T18:41:18.780006+07:07
ORD0395,CUS0428,P0479:8;P0932:23;P0850:21;P0718:50,2024-11-15T01:15:25.848490+07:07
ORD0396,CUS0873,P0422:32;P0184:43;P0809:35;P0703:50;P0149:50,2024-03-23T23:58:23.085000+07:07
ORD0397,CUS1922,P0879:46;P0371:44;P0856:5;P0469:35,2024-07-20T18:53:52.955963+07:07
ORD0398,CUS0606,P0605:16;P0706:21;P0404:34;P0609:29;P0364:6,2024-07-01T10:01:39.004393+07:07
ORD0399,CUS1511,P0151:50;P0469:38;P0558:37,2024-10-04T01:50:59.810165+07:07
ORD0400,CUS4722,P0849:23;P0454:47;P0381:37,2024-04-23T13:57:10.081465+07:07
ORD0401,CUS1244,P0733:46;P0911:28;P0958:27,2024-09-12T12:45:30.897698+07:07
ORD0402,CUS1142,P0698:39,2024-09-25T19:19:14.090917+07:07
ORD0403,CUS2657,P0667:32;P0881:35;P0721:23;P0548:8,2024-09-30T22:19:56.315834+07:07
ORD0404,CUS0707,P0408:45;P0364:16,2024-09-11T18:55:57.664112+07:07
ORD0405,CUS3612,P0368:21,2024-01-24T09:35:29.090521+07:07
ORD0406,CUS4076,P0897:44,2024-08-07T04:25:57.393291+07:07
ORD0407,CUS4634,P0865:18;P0708:35;P0393:40;P0065:1,2024-01-24T09:48:12.063210+07:07
ORD0408,CUS1238,P0791:30;P0239:38,2024-06-10T13:26:01.202311+07:07
ORD0409,CUS1121,P0585:28,2024-08-27T15:13:41.069246+07:07
ORD0410,CUS3868,P0491:41;P0788:12;P0793:10,2024-05-22T21:50:00.409458+07:07
ORD0411,CUS3569,P0910:28;P0435:17,2024-09-12T16:56:01.456234+07:07
ORD0412,CUS0454,P0406:18;P0381:14;P0359:32,2024-05-02T00:27:33.578062+07:07
ORD0413,CUS0904,P0785:31;P0778:44;P0328:20;P0970:24,2024-03-09T20:03:48.607194+07:07
ORD0414,CUS1243,P0304:22;P0063:40;P0901:14;P0947:19;P0474:4,2024-01-15T21:15:10.187193+07:07
ORD0415,CUS4169,P0685:6;P0590:47;P0193:13;P0711:29,2024-04-06T08:19:56.035169+07:07
ORD0416,CUS3119,P0870:29;P0607:15,2024-02-21T11:45:23.077441+07:07
ORD0417,CUS0793,P0726:13;P0342:32,2024-10-24T16:22:23.194044+07:07
ORD0418,CUS3308,P0737:9,2024-04-16T05:13:48.033777+07:07
ORD0419,CUS4010,P0086:18;P0554:3;P0187:26,2024-08-04T03:19:59.152769+07:07
ORD0420,CUS3788,P0326:38,2024-02-13T21:05:18.571472+07:07
ORD0421,CUS1157,P0049:41;P0400:14;P0785:6;P0273:48,2024-06-17T21:29:23.189342+07:07
ORD0422,CUS3869,P0680:17;P0302:19,2024-11-10T02:44:18.104404+07:07
ORD0423,CUS4855,P0499:26;P0102:27;P0303:21;P0801:13,2024-01-26T01:24:35.419402+07:07
ORD0424,CUS1129,P0873:6;P0706:10;P0439:38;P0615:32;P0087:34,2024-07-07T16:32:21.748935+07:07
ORD0425,CUS3155,P0884:50,2024-06-14T04:01:50.303996+07:07
ORD0426,CUS4599,P0094:49,2024-10-06T20:42:59.980032+07:07
ORD0427,CUS3887,P0800:3,2024-10-22T12:33:33.885050+07:07
ORD0428,CUS1968,P0641:45;P0939:14;P0261:30;P0292:35;P0582:37,2024-05-17T15:34:34.207261+07:07
ORD0429,CUS0902,P0018:13;P0168:6;P0232:17;P0223:8,2024-10-03T10:29:02.003603+07:07
ORD0430,CUS3174,P0220:48;P0758:12;P0878:40,2024-11-11T16:38:33.318722+07:07
ORD0431,CUS1561,P0619:48;P0681:16;P0704:8;P0623:42,2024-11-13T20:31:11.442071+07:07
ORD0432,CUS4133,P0621:10;P0923:8;P0425:37;P0254:8,2024-12-21T05:10:29.058021+07:07
ORD0433,CUS2075,P0333:41,2024-09-09T20:09:39.409436+07:07
ORD0434,CUS1874,P0826:50;P0990:38;P0251:47;P0697:11,2024-04-01T09:18:52.780809+07:07
ORD0435,CUS0478,P0114:14,2024-11-04T08:02:24.839637+07:07
ORD0436,CUS0251,P0275:49;P0220:44,2024-03-29T11:30:04.806744+07:07
ORD0437,CUS1347,P0900:24;P0644:43,2024-07-06T11:00:26.747549+07:07
ORD0438,CUS0424,P0218:27;P0610:49;P0591:50,2024-02-17T01:26:42.044542+07:07
ORD0439,CUS1410,P0121:2;P0286:31;P0188:47,2024-03-23T22:06:37.914915+07:07
ORD0440,CUS4351,P0966:35;P0355:41;P0929:7;P0065:36,2024-05-26T09:43:02.057104+07:07
ORD0441,CUS2350,P0036:44;P0369:50;P0296:19;P0788:29,2024-03-20T08:35:23.219273+07:07
ORD0442,CUS4511,P0719:1,2024-04-25T12:09:36.315732+07:07
ORD0443,CUS2264,P0247:1;P0412:18;P0426:40,2024-11-25T17:13:51.783180+07:07
ORD0444,CUS2659,P0436:45;P0173:4;P0174:49;P0021:50,2024-11-02T20:58:51.126130+07:07
ORD0445,CUS4030,P0606:28;P0296:35,2024-06-10T21:29:22.265854+07:07
ORD0446,CUS4103,P0563:6;P0631:37;P0950:44;P0008:20,2024-01-24T16:26:11.248488+07:07
ORD0447,CUS1081,P0536:1;P0232:35;P0618:49;P0363:44;P0183:7,2024-10-18T11:21:33.901042+07:07
ORD0448,CUS0097,P0486:47;P0804:12,2024-06-07T14:30:55.977069+07:07
ORD0449,CUS0157,P0298:41;P0811:27;P0534:36;P0069:20,2024-06-30T06:20:32.071864+07:07
ORD0450,CUS3850,P0606:19;P0072:9;P0148:21;P0286:44,2024-12-11T19:33:56.405595+07:07
ORD0451,CUS0612,P0007:3;P0741:8;P0097:4;P0965:18;P0073:41,2024-08-16T09:48:34.985186+07:07
ORD0452,CUS4163,P0451:49,2024-11-17T02:46:34.190270+07:07
ORD0453,CUS3712,P0340:7;P0085:31;P0600:5,2024-11-05T13:12:46.009991+07:07
ORD0454,CUS0901,P0164:40;P0751:49;P0967:26,2024-10-11T10:59:15.579852+07:07
ORD0455,CUS1150,P0743:36;P0377:30;P0029:38;P0309:22,2024-03-20T19:26:34.614531+07:07
ORD0456,CUS4627,P0302:50;P0316:13;P0969:36,2024-06-14T08:31:35.597711+07:07
ORD0457,CUS3955,P0661:8;P0177:50;P0803:19,2024-10-02T11:35:57.648010+07:07
ORD0458,CUS0160,P0438:35;P0761:40,2024-03-04T21:31:25.257973+07:07
ORD0459,CUS4024,P0448:6;P0788:33,2024-12-10T01:19:59.905786+07:07
ORD0460,CUS2668,P0236:17;P0773:35;P0033:1,2024-07-30T00:07:27.179986+07:07
ORD0461,CUS0954,P0940:30;P0666:48;P0592:8;P0413:39,2024-08-03T16:23:15.959464+07:07
ORD0462,CUS3803,P0165:36;P0966:17;P0747:24;P0402:26;P0147:14,2024-12-18T10:26:35.563499+07:07
ORD0463,CUS1027,P0553:16;P0951:5,2024-12-21T11:11:06.933653+07:07
ORD0464,CUS4938,P0403:25;P0237:22;P0610:17;P0667:22;P0751:44,2024-01-27T12:01:58.061017+07:07
ORD0465,CUS4501,P0846:41;P0537:39,2024-06-16T11:52:27.445457+07:07
ORD0466,CUS2932,P0235:3;P0371:22;P0788:20;P0925:32;P0967:19,2024-03-10T04:50:16.522319+07:07
ORD0467,CUS0142,P0703:14,2024-09-13T20:06:36.646179+07:07
ORD0468,CUS1435,P0221:33;P0476:17,2024-03-20T17:03:51.865750+07:07
ORD0469,CUS1988,P0846:23,2024-04-29T19:11:02.615830+07:07
ORD0470,CUS0332,P0166:6;P0491:1;P0569:3;P0299:15,2024-04-29T02:16:24.309603+07:07
ORD0471,CUS2014,P0756:32,2024-04-24T23:31:12.414366+07:07
ORD0472,CUS4877,P0470:45,2024-10-24T03:48:44.369314+07:07
ORD0473,CUS2278,P0787:15;P0970:25;P0860:26;P0409:1,2024-03-25T09:15:49.426019+07:07
ORD0474,CUS4496,P0918:27;P0736:26;P0269:18;P0203:25;P0914:35,2024-06-24T20:04:37.389807+07:07
ORD0475,CUS2533,P0562:50;P0493:36;P0295:36;P0640:32,2024-05-01T08:55:53.230143+07:07
ORD0476,CUS1775,P0635:47;P0420:48;P0938:29;P0341:26;P0202:48,2024-07-03T05:33:46.849097+07:07
ORD0477,CUS4026,P0400:9;P0192:12;P0727:3;P0040:38,2024-05-27T09:00:31.133201+07:07
ORD0478,CUS3089,P0195:34,2024-05-10T14:26:20.292424+07:07
ORD0479,CUS3106,P0679:2;P0977:10;P0273:40;P0025:47,2024-06-28T15:03:19.025723+07:07
ORD0480,CUS2120,P0644:20;P0784:46;P0576:44;P0922:11;P0468:30,2024-05-04T04:02:40.812804+07:07
ORD0481,CUS4659,P0144:20;P0962:36;P0036:4;P0316:29;P0706:32,2024-02-11T10:38:33.965225+07:07
ORD0482,CUS3199,P0056:44,2024-11-09T22:55:24.224228+07:07
ORD0483,CUS3293,P0821:31,2024-12-12T22:46:00.254931+07:07
ORD0484,CUS0705,P0395:28;P0052:39,2024-03-25T09:54:33.756135+07:07
ORD0485,CUS0985,P0524:37;P0216:41;P0498:20,2024-12-17T12:20:14.287357+07:07
ORD0486,CUS4709,P0427:37;P0366:8,2024-06-16T15:12:07.513841+07:07
ORD0487,CUS1917,P0919:11;P0559:33;P0362:20;P0842:41;P0282:18,2024-02-23T18:43:01.352721+07:07
ORD0488,CUS2736,P0815:26;P0864:49;P0626:15;P0463:37,2024-11-13T07:58:22.261973+07:07
ORD0489,CUS4980,P0110:35;P0765:36;P0085:49;P0782:50;P0004:49,2024-06-23T05:56:18.253517+07:07
ORD0490,CUS2908,P0303:23,2024-01-03T16:37:04.706659+07:07
ORD0491,CUS2342,P0416:13;P0363:29;P0781:34;P0224:1;P0236:36,2024-03-21T23:13:12.681025+07:07
ORD0492,CUS3611,P0776:39,2024-11-29T11:11:55.322028+07:07
ORD0493,CUS2933,P0697:1;P0295:12;P0078:33;P0038:29,2024-12-10T18:24:53.369676+07:07
ORD0494,CUS4075,P0669:9;P0775:19;P0814:12;P0868:22,2024-09-12T04:33:31.410161+07:07
ORD0495,CUS2631,P0709:4,2024-07-12T15:35:50.458379+07:07
ORD0496,CUS3155,P0537:42;P0964:49;P0184:37,2024-09-27T17:35:42.504624+07:07
ORD0497,CUS4020,P0596:7,2024-08-23T20:55:00.475472+07:07
ORD0498,CUS0227,P0659:30;P0754:3,2024-10-29T09:45:43.753036+07:07
ORD0499,CUS3544,P0813:11;P0340:5,2024-11-12T00:21:30.068214+07:07
ORD0500,CUS1405,P0938:22;P0069:26;P0315:35;P0754:48,2024-12-24T10:48:47.193217+07:07
ORD0501,CUS4351,P0817:35,2024-04-27T13:27:39.796045+07:07
ORD0502,CUS0815,P0682:46;P0349:32;P0548:26,2024-01-25T04:36:21.348965+07:07
ORD0503,CUS4437,P0514:19;P0243:50,2024-03-25T13:20:21.509750+07:07
ORD0504,CUS1369,P0104:15;P0496:11,2024-07-16T02:52:19.974892+07:07
ORD0505,CUS3434,P0954:44;P0058:46;P0996:19,2024-10-03T00:51:01.472200+07:07
ORD0506,CUS1937,P0328:23,2024-08-15T17:18:08.908249+07:07
ORD0507,CUS0867,P0925:3;P0537:8;P0069:8,2024-07-11T01:15:56.479641+07:07
ORD0508,CUS3151,P0561:2;P0196:1,2024-03-30T05:03:05.006739+07:07
ORD0509,CUS4456,P0509:2;P0355:46;P0892:34;P0934:42,2024-06-04T12:58:41.117930+07:07
ORD0510,CUS4468,P0622:17;P0504:48;P0295:24,2024-02-09T17:49:53.021690+07:07
ORD0511,CUS1426,P0511:15,2024-11-08T22:02:53.237775+07:07
ORD0512,CUS1525,P0838:3;P0257:28;P0612:10;P0583:13,2024-05-05T10:47:07.708577+07:07
ORD0513,CUS2934,P0772:21;P0853:7;P0343:42;P0571:2;P0929:23,2024-03-19T07:44:56.301714+07:07
ORD0514,CUS4037,P0811:13;P0851:28;P0777:4;P0976:29;P0531:48,2024-12-01T13:37:44.129775+07:07
ORD0515,CUS2014,P0893:6;P0299:15;P0702:42;P0727:41;P1000:37,2024-08-18T14:07:57.634555+07:07
ORD0516,CUS2525,P0745:32;P0399:49;P0492:13;P0881:35;P0160:37,2024-12-14T05:50:40.908314+07:07
ORD0517,CUS2710,P0188:26;P0267:47;P0334:1,2024-07-12T06:29:23.358022+07:07
ORD0518,CUS3901,P0544:40;P0050:22;P0946:45,2024-11-16T21:36:14.956540+07:07
ORD0519,CUS2551,P0970:15;P0793:35;P0943:2;P0611:1,2024-05-03T22:52:37.725561+07:07
ORD0520,CUS0669,P0280:30;P0501:11;P0136:8,2024-03-10T20:31:24.760747+07:07
ORD0521,CUS0035,P0489:17;P0694:49;P0109:42;P1000:21,2024-04-18T21:36:48.451002+07:07
ORD0522,CUS3989,P0064:29;P0861:3;P0094:33,2024-10-30T04:40:55.246249+07:07
ORD0523,CUS0790,P0005:12;P0088:24;P0155:5;P0436:29,2024-07-30T18:13:55.790316+07:07
ORD0524,CUS2036,P0607:50;P0586:18;P0313:19;P0466:16;P0450:33,2024-06-10T02:42:41.781191+07:07
ORD0525,CUS0494,P0077:35,2024-05-16T15:17:35.119505+07:07
ORD0526,CUS0873,P0257:11,2024-05-10T22:24:43.433506+07:07
ORD0527,CUS2263,P0242:44;P0640:24;P0899:12;P0146:2,2024-11-20T14:53:33.685266+07:07
ORD0528,CUS0546,P0704:11;P0805:25;P0577:15,2024-05-30T02:04:32.713836+07:07
ORD0529,CUS1974,P0906:32;P0453:13;P0230:5;P0760:24,2024-02-09T19:44:02.358242+07:07
ORD0530,CUS0772,P0798:22;P0813:6;P0576:37;P0386:4,2024-02-20T18:07:06.235134+07:07
ORD0531,CUS3545,P0507:5;P0162:49;P0676:12;P0593:26;P0134:1,2024-05-26T19:27:16.617101+07:07
ORD0532,CUS3966,P0519:21;P0214:38;P0520:44;P0057:23,2024-01-10T05:40:26.032857+07:07
ORD0533,CUS1358,P0353:15,2024-08-29T20:43:51.860690+07:07
ORD0534,CUS3599,P0405:9;P0708:39;P0570:2;P0293:32;P0506:27,2024-01-04T12:21:28.599382+07:07
ORD0535,CUS0402,P0703:31;P0970:37;P0208:12;P0653:39;P0647:37,2024-07-20T01:59:27.457063+07:07
ORD0536,CUS2499,P0454:36,2024-03-12T04:48:45.199830+07:07
ORD0537,CUS1458,P0965:50,2024-03-05T13:55:06.984943+07:07
ORD0538,CUS2756,P0068:43;P0548:4;P0311:23,2024-09-13T11:06:13.701247+07:07
ORD0539,CUS4219,P0328:29;P0956:30,2024-06-14T00:08:18.191080+07:07
ORD0540,CUS3544,P0301:28;P0393:28;P0620:18;P0055:37;P0239:13,2024-01-01T20:27:03.923527+07:07
ORD0541,CUS0698,P0592:4;P0807:16;P0714:32;P0318:15;P0451:2,2024-04-05T20:27:27.708996+07:07
ORD0542,CUS4281,P0452:7;P0478:25;P0915:28,2024-10-13T12:28:56.301922+07:07
ORD0543,CUS0933,P0447:49,2024-04-16T10:40:47.893136+07:07
ORD0544,CUS1250,P0431:28;P0526:48;P0991:41;P0326:50;P0295:44,2024-01-19T04:17:04.448289+07:07
ORD0545,CUS0943,P0924:18;P0965:20;P0203:46,2024-01-15T16:51:09.572570+07:07
ORD0546,CUS0608,P0669:38;P0961:27;P0418:43,2024-03-22T21:18:08.781815+07:07
ORD0547,CUS0737,P0515:7,2024-05-07T21:41:02.482379+07:07
ORD0548,CUS2870,P0306:30,2024-09-14T20:18:51.163439+07:07
ORD0549,CUS2753,P0975:10;P0962:49;P0205:44;P0491:7,2024-08-08T01:51:50.523747+07:07
ORD0550,CUS2864,P0443:4;P0239:16;P0366:41;P0910:20;P0456:17,2024-12-07T15:04:20.541055+07:07
ORD0551,CUS0563,P0548:15,2024-02-08T10:26:21.574986+07:07
ORD0552,CUS1383,P0955:17,2024-11-11T17:27:34.852395+07:07
ORD0553,CUS0755,P0469:33;P0926:48,2024-07-03T21:05:33.652812+07:07
ORD0554,CUS4161,P0088:45;P0026:36;P0011:18,2024-09-30T01:23:05.091633+07:07
ORD0555,CUS3565,P0731:11;P0975:20;P0442:35;P0813:7;P0956:33,2024-06-13T09:40:34.383698+07:07
ORD0556,CUS1614,P0244:39;P0877:49;P0478:19,2024-06-05T12:07:52.417015+07:07
